year,month,day_of_month,day_of_week,op_unique_carrier,origin,dest,crs_dep_time,distance,dep_delay,IsDelayed
2024,3,21,4,UA,ORD,TPA,610,1012.0,-7.0,0
2024,4,4,4,WN,LAX,BWI,1220,2329.0,99.0,1
2024,3,6,3,WN,ORD,BNA,545,409.0,-5.0,0
2024,3,7,4,WN,KOA,OAK,1030,2378.0,-4.0,0
2024,12,9,1,HA,HNL,ITO,1830,216.0,2.0,0
2024,4,13,6,AA,SRQ,CLT,1012,547.0,8.0,0
2024,3,31,7,YX,DTW,CMH,1225,155.0,-4.0,0
2024,12,12,4,WN,PIT,DEN,840,1290.0,3.0,1
2024,6,13,4,UA,IAH,SEA,2000,1874.0,32.0,1
2024,8,5,1,UA,SDF,DEN,915,1024.0,-1.0,0
2024,5,19,7,YX,EWR,IND,1017,645.0,-2.0,0
2024,1,23,2,DL,SAN,ATL,630,1892.0,11.0,0
2024,2,16,5,DL,ATL,CLE,2249,554.0,-1.0,0
2024,8,25,7,OO,LBL,DEN,1220,280.0,-14.0,0
2024,4,23,2,AA,PHX,LAS,1400,255.0,185.0,1
2024,5,31,5,AA,PHX,AUS,830,872.0,-5.0,0
2024,3,6,3,OO,OKC,PHX,1411,833.0,-7.0,0
2024,11,24,7,UA,LAS,EWR,1235,2227.0,7.0,0
2024,12,6,5,AS,RDU,SEA,1852,2354.0,8.0,0
2024,11,24,7,WN,SDF,ATL,805,321.0,-7.0,0
2024,9,10,2,AA,JAC,DFW,1248,1047.0,-6.0,0
2024,1,7,7,OH,MHT,DCA,1227,406.0,-1.0,1
2024,9,6,5,OO,LAX,TUS,1730,451.0,-10.0,0
2024,9,20,5,UA,DEN,SAT,1745,794.0,-2.0,0
2024,9,11,3,DL,BOS,ATL,1710,946.0,7.0,0
2024,11,15,5,WN,MCO,MSY,1805,551.0,-9.0,0
2024,7,28,7,AS,SEA,FAI,735,1533.0,-6.0,0
2024,5,14,2,OO,AUS,MFE,1030,279.0,2.0,0
2024,3,6,3,WN,HOU,MIA,1345,955.0,-3.0,0
2024,12,16,1,WN,MDW,JAX,1235,849.0,-6.0,0
2024,3,14,4,HA,HNL,LGB,1055,2569.0,-1.0,0
2024,6,8,6,B6,LGA,ATL,654,762.0,40.0,1
2024,5,3,5,B6,LAX,JFK,1200,2475.0,-6.0,0
2024,8,5,1,OO,DEN,SGF,956,637.0,11.0,0
2024,9,11,3,OO,SGF,ORD,1120,438.0,-10.0,0
2024,3,23,6,OO,PHX,BUR,1425,369.0,-4.0,0
2024,11,26,2,UA,DEN,LAX,1130,862.0,-1.0,0
2024,12,16,1,WN,SAT,DEN,1845,794.0,4.0,0
2024,7,31,3,WN,MDW,BOS,750,861.0,-5.0,0
2024,8,30,5,WN,LAS,IND,1730,1590.0,118.0,1
2024,1,12,5,DL,PBI,LGA,1955,1035.0,59.0,1
2024,9,27,5,B6,MCO,BUF,1145,1011.0,-4.0,0
2024,12,3,2,MQ,CMH,DCA,610,323.0,-4.0,0
2024,7,26,5,MQ,XNA,DFW,800,280.0,-10.0,1
2024,7,10,3,DL,LGA,ATL,1059,762.0,0.0,0
2024,9,24,2,DL,LGA,TPA,1927,1010.0,-4.0,0
2024,11,25,1,UA,IAH,ORD,720,925.0,-5.0,0
2024,9,23,1,OH,LFT,DFW,1720,351.0,386.0,1
2024,10,1,2,OO,IND,DTW,1034,231.0,-9.0,0
2024,4,12,5,HA,HNL,LAS,1515,2762.0,10.0,0
2024,1,11,4,AA,MIA,PHX,2110,1972.0,19.0,1
2024,7,28,7,OO,MSP,FSD,1800,196.0,31.0,1
2024,10,10,4,UA,SFO,LAS,2244,414.0,43.0,1
2024,4,4,4,OH,CLT,TYS,1101,177.0,-2.0,1
2024,4,20,6,AA,CLT,ORF,1102,290.0,-8.0,0
2024,2,5,1,MQ,MAF,DFW,1022,309.0,-6.0,0
2024,4,3,3,OO,SLC,HLN,1100,402.0,-7.0,0
2024,7,8,1,UA,BWI,DEN,1005,1491.0,-4.0,0
2024,10,30,3,YX,TUL,DCA,1738,1049.0,-5.0,0
2024,8,26,1,UA,ORD,DEN,1430,888.0,4.0,0
2024,4,27,6,B6,JAX,BOS,1151,1010.0,-16.0,0
2024,2,14,3,UA,IAH,MCO,720,854.0,-4.0,0
2024,3,30,6,OO,YUM,PHX,642,160.0,433.0,1
2024,5,13,1,WN,SAN,SMF,830,480.0,-4.0,0
2024,1,10,3,AS,SEA,LAS,1055,867.0,-7.0,0
2024,8,29,4,OO,BJI,MSP,644,199.0,-6.0,0
2024,10,20,7,AA,DFW,SEA,1225,1660.0,-6.0,0
2024,12,1,7,UA,SFO,LAX,1940,337.0,5.0,0
2024,8,16,5,OH,CLT,MLB,1534,490.0,-5.0,0
2024,5,2,4,9E,AUS,CVG,959,958.0,-3.0,0
2024,11,12,2,OO,AZO,DTW,630,113.0,-2.0,0
2024,12,1,7,WN,TPA,DEN,1010,1506.0,12.0,1
2024,3,1,5,F9,LAS,SAN,1739,258.0,18.0,1
2024,7,19,5,AS,STL,SEA,700,1709.0,20.0,1
2024,9,25,3,DL,BTR,ATL,1700,448.0,163.0,1
2024,5,11,6,AA,CLT,TPA,2018,507.0,55.0,1
2024,6,27,4,AA,SJU,PHL,600,1576.0,-7.0,0
2024,11,12,2,WN,PHX,SLC,1555,507.0,2.0,0
2024,9,12,4,AA,DFW,SFO,2105,1464.0,24.0,1
2024,2,16,5,AA,CLT,TPA,809,507.0,-5.0,0
2024,11,19,2,9E,ATL,VLD,1100,208.0,-5.0,0
2024,4,17,3,WN,RSW,BWI,645,919.0,87.0,1
2024,6,25,2,WN,BNA,AUS,620,756.0,-4.0,0
2024,5,15,3,WN,LAX,PHX,930,370.0,-2.0,0
2024,7,8,1,OH,CLT,BTV,1630,761.0,20.0,0
2024,9,7,6,HA,HNL,KOA,900,163.0,-6.0,0
2024,10,12,6,MQ,MLI,DFW,1545,691.0,-4.0,0
2024,6,8,6,NK,ATL,DFW,1939,731.0,4.0,0
2024,4,16,2,NK,TPA,BOS,914,1185.0,-3.0,0
2024,12,30,1,WN,MDW,LAS,540,1521.0,-1.0,0
2024,6,26,3,AA,DFW,PNS,1430,604.0,-4.0,1
2024,7,17,3,UA,AUS,ORD,702,977.0,-11.0,0
2024,3,7,4,WN,MSP,AUS,1130,1042.0,-7.0,0
2024,4,29,1,G4,MYR,PIT,1451,475.0,-14.0,0
2024,11,12,2,WN,BWI,TPA,625,842.0,-4.0,0
2024,10,17,4,WN,DAL,SAT,740,247.0,-2.0,0
2024,9,17,2,DL,ATL,GPT,1755,352.0,-7.0,0
2024,7,15,1,DL,SRQ,ATL,600,444.0,1.0,0
2024,4,6,6,DL,LAS,DTW,1538,1749.0,130.0,1
2024,8,6,2,AA,STL,DFW,829,550.0,-4.0,0
2024,11,15,5,AA,CLT,BWI,1120,361.0,5.0,0
2024,10,9,3,WN,MDW,DCA,1130,601.0,0.0,0
2024,6,1,6,AA,CLT,SDF,1808,335.0,95.0,1
2024,12,26,4,AA,DFW,TYS,2111,772.0,117.0,1
2024,10,29,2,UA,SAN,SFO,1715,447.0,-11.0,0
2024,11,20,3,DL,ATL,CLE,1949,554.0,-2.0,0
2024,2,21,3,UA,DEN,IAH,500,862.0,-4.0,0
2024,10,22,2,HA,OGG,HNL,1020,100.0,1.0,0
2024,11,13,3,MQ,JAX,ORD,1600,864.0,-11.0,0
2024,5,16,4,B6,RNO,LAX,919,391.0,-7.0,0
2024,10,7,1,DL,LAX,PDX,1725,834.0,4.0,0
2024,4,7,7,OO,PDX,SJC,1620,569.0,-9.0,0
2024,12,22,7,AA,DFW,PHX,1219,868.0,-7.0,0
2024,1,19,5,WN,DCA,DAL,655,1184.0,155.0,1
2024,1,3,3,OO,SFO,PHX,1620,651.0,12.0,0
2024,10,27,7,DL,RSW,MSP,1432,1416.0,-10.0,0
2024,4,20,6,NK,ATL,IAH,605,689.0,-2.0,0
2024,2,18,7,AA,CLT,MSY,1113,651.0,1.0,0
2024,1,10,3,WN,DCA,STL,1400,719.0,-10.0,0
2024,1,21,7,WN,BUR,LAS,1440,223.0,2.0,0
2024,7,10,3,DL,LAX,DFW,814,1235.0,-12.0,0
2024,8,28,3,NK,EWR,MCO,2205,937.0,45.0,1
2024,6,3,1,WN,HOU,MSY,1820,302.0,44.0,1
2024,2,25,7,HA,LIH,HNL,1909,102.0,10.0,1
2024,1,6,6,NK,FLL,LGA,1607,1076.0,21.0,1
2024,2,15,4,DL,TPA,BOS,1150,1185.0,-3.0,0
2024,7,1,1,F9,ATL,MIA,1342,594.0,15.0,0
2024,7,10,3,WN,MAF,HOU,1105,441.0,4.0,0
2024,1,13,6,DL,AUS,ATL,1500,813.0,6.0,0
2024,9,14,6,DL,SRQ,ATL,1952,444.0,-20.0,0
2024,1,11,4,AA,RDU,DFW,1920,1061.0,8.0,0
2024,2,27,2,MQ,BNA,TPA,1646,612.0,-5.0,0
2024,4,5,5,AA,PHX,EWR,1532,2133.0,120.0,1
2024,6,10,1,WN,LIT,DEN,1720,771.0,55.0,1
2024,3,22,5,WN,RSW,BWI,850,919.0,11.0,0
2024,5,3,5,G4,SRQ,BOS,701,1220.0,-3.0,0
2024,3,15,5,UA,PIT,DEN,1618,1290.0,5.0,0
2024,10,17,4,B6,BOS,SJU,1125,1674.0,7.0,1
2024,7,12,5,WN,ORD,LAS,1510,1514.0,43.0,1
2024,8,8,4,UA,KOA,LAX,2237,2504.0,-3.0,0
2024,3,14,4,WN,PDX,LAS,1415,763.0,65.0,1
2024,3,14,4,NK,ATL,IAH,925,689.0,-7.0,0
2024,5,5,7,UA,GRR,ORD,730,137.0,39.0,1
2024,4,9,2,AA,MIA,OKC,2120,1222.0,80.0,1
2024,8,19,1,WN,SEA,LAS,1515,867.0,2.0,0
2024,9,9,1,AA,ORF,CLT,2013,290.0,28.0,1
2024,7,10,3,DL,MCO,DCA,1936,759.0,14.0,1
2024,6,4,2,WN,LGB,DEN,1055,854.0,0.0,0
2024,5,3,5,9E,MKE,LGA,1041,738.0,-7.0,0
2024,11,18,1,DL,ATL,MEM,2120,332.0,-10.0,0
2024,2,15,4,AA,BUF,CLT,625,546.0,7.0,0
2024,6,27,4,OH,ALB,CLT,1936,646.0,-9.0,0
2024,3,15,5,AA,ORD,AUS,1310,977.0,15.0,0
2024,6,28,5,WN,BHM,MDW,1640,570.0,19.0,0
2024,3,27,3,9E,CWA,MSP,1626,175.0,0.0,0
2024,1,26,5,9E,LGA,BTV,2145,258.0,653.0,1
2024,3,27,3,G4,PIE,TYS,1725,550.0,147.0,1
2024,2,29,4,AA,DFW,MEM,829,431.0,0.0,0
2024,5,27,1,WN,DEN,STL,1240,770.0,2.0,0
2024,5,19,7,NK,LGA,MCO,1059,950.0,10.0,0
2024,3,28,4,OO,MFR,SEA,1727,352.0,-6.0,0
2024,10,30,3,MQ,MIA,TYS,2144,724.0,-8.0,0
2024,1,20,6,9E,HSV,ATL,1203,151.0,-11.0,0
2024,12,6,5,9E,LGA,CLT,1720,544.0,108.0,1
2024,4,14,7,UA,HNL,SFO,700,2398.0,-2.0,0
2024,6,29,6,WN,MDW,SFO,1855,1855.0,20.0,0
2024,7,9,2,AA,PDX,MIA,2150,2700.0,-1.0,0
2024,10,23,3,OO,LGA,MKE,1029,738.0,-4.0,0
2024,10,12,6,WN,DAL,MCI,1535,461.0,1.0,0
2024,6,10,1,WN,DAL,TUL,2105,238.0,23.0,0
2024,7,1,1,B6,MIA,BOS,1240,1258.0,116.0,1
2024,8,27,2,AS,SEA,SFO,1430,679.0,-5.0,0
2024,7,5,5,WN,TPA,DAL,1940,917.0,34.0,1
2024,12,23,1,YX,CLT,BOS,1450,728.0,-7.0,0
2024,8,22,4,G4,VPS,BLV,1706,587.0,0.0,0
2024,11,27,3,B6,BOS,LAS,800,2381.0,-5.0,0
2024,8,31,6,DL,TPA,ATL,1612,406.0,-3.0,0
2024,2,16,5,WN,SAV,BWI,835,549.0,-3.0,0
2024,11,6,3,DL,CMH,ATL,1255,447.0,-3.0,0
2024,7,4,4,NK,DFW,BNA,1225,631.0,-7.0,0
2024,8,29,4,DL,ATL,PVD,1510,903.0,138.0,1
2024,9,25,3,WN,BWI,MCI,1805,967.0,-6.0,0
2024,1,31,3,OO,RDM,LAX,1940,726.0,-10.0,0
2024,3,6,3,OH,ABE,CLT,619,481.0,-10.0,0
2024,6,26,3,DL,SEA,SAN,1535,1050.0,2.0,0
2024,5,19,7,AS,SEA,DAL,735,1670.0,-3.0,0
2024,12,16,1,DL,IAH,ATL,705,689.0,3.0,0
2024,10,24,4,DL,SEA,KOA,1355,2688.0,-4.0,0
2024,3,19,2,WN,LAS,ICT,1210,986.0,17.0,1
2024,9,28,6,AS,EUG,SEA,800,234.0,2.0,0
2024,9,3,2,AA,BNA,MIA,1054,806.0,12.0,1
2024,2,25,7,9E,ATL,ABE,2110,692.0,-8.0,0
2024,4,10,3,9E,JFK,SAV,800,718.0,-6.0,0
2024,5,18,6,WN,SAN,SJC,1225,417.0,-6.0,0
2024,1,16,2,AA,LAS,ORD,1201,1514.0,-6.0,0
2024,6,27,4,OO,DEN,SLC,1900,391.0,0.0,0
2024,5,1,3,WN,SMF,SAN,1500,480.0,19.0,0
2024,6,10,1,WN,DEN,SEA,600,1024.0,-6.0,0
2024,4,29,1,WN,TPA,CMH,630,829.0,-3.0,0
2024,2,10,6,AA,MIA,OMA,2100,1393.0,-4.0,0
2024,10,15,2,AA,CLT,SAN,2042,2077.0,513.0,1
2024,6,22,6,NK,LGA,FLL,630,1076.0,16.0,0
2024,5,20,1,AA,CLT,MEM,1716,511.0,-1.0,0
2024,3,12,2,DL,SEA,ANC,1147,1448.0,-1.0,0
2024,7,19,5,AS,SFO,HNL,1759,2398.0,-7.0,0
2024,11,14,4,AS,SEA,PHX,1559,1107.0,-7.0,0
2024,6,10,1,OO,LAX,SFO,2210,337.0,-6.0,0
2024,7,17,3,B6,SFO,JFK,600,2586.0,-6.0,0
2024,11,3,7,WN,BNA,BWI,1720,587.0,5.0,0
2024,2,24,6,OO,SLC,PSC,1105,521.0,-1.0,0
2024,7,5,5,UA,SAN,ORD,1049,1723.0,15.0,0
2024,5,19,7,G4,BNA,RFD,859,438.0,-9.0,0
2024,10,11,5,OO,ACV,SFO,1845,250.0,-8.0,0
2024,9,14,6,WN,ABQ,PHX,720,328.0,0.0,0
2024,5,10,5,OO,DEN,DIK,2041,488.0,-8.0,0
2024,2,13,2,DL,ATL,SLC,1925,1590.0,-3.0,0
2024,10,17,4,F9,SLC,DEN,600,391.0,-7.0,0
2024,8,6,2,WN,LGB,SJC,1255,324.0,-3.0,0
2024,12,9,1,B6,BUF,JFK,1942,301.0,13.0,0
2024,4,22,1,OO,SFO,SBA,1654,262.0,-4.0,0
2024,10,8,2,UA,ATL,EWR,1634,746.0,0.0,0
2024,6,4,2,WN,SJC,PHX,2100,621.0,-1.0,0
2024,3,3,7,F9,PBI,PHL,1810,951.0,33.0,1
2024,6,20,4,OO,ORD,CMH,730,296.0,72.0,1
2024,11,29,5,UA,DFW,SFO,1949,1464.0,155.0,1
2024,6,14,5,OO,MAF,IAH,1409,429.0,-9.0,0
2024,10,16,3,AA,ORD,LAS,1210,1514.0,10.0,0
2024,3,4,1,UA,RSW,ORD,1103,1120.0,-2.0,0
2024,3,1,5,WN,BWI,MEM,1605,787.0,-2.0,0
2024,6,22,6,NK,PHL,MCO,617,861.0,199.0,1
2024,4,13,6,G4,SFB,PBG,735,1175.0,-9.0,0
2024,5,25,6,YX,ILM,LGA,1508,500.0,-9.0,0
2024,10,20,7,OO,SBP,SFO,1600,190.0,-11.0,0
2024,3,29,5,WN,BNA,AUS,1220,756.0,10.0,0
2024,4,30,2,WN,MDW,AUS,1205,972.0,-5.0,0
2024,9,29,7,WN,ATL,RIC,1150,481.0,23.0,1
2024,3,19,2,F9,TTN,MCO,1905,896.0,-12.0,0
2024,2,4,7,AA,PHL,LAX,1839,2402.0,0.0,1
2024,2,8,4,OO,LGA,MEM,900,963.0,-1.0,0
2024,4,17,3,WN,HNL,LAS,900,2762.0,0.0,0
2024,10,7,1,UA,LAS,SFO,800,414.0,-13.0,1
2024,8,27,2,OO,RAP,MSP,1622,489.0,12.0,0
2024,7,23,2,OO,DTW,CLE,845,95.0,15.0,0
2024,7,21,7,UA,IAD,DEN,1610,1452.0,2.0,0
2024,11,28,4,DL,SAV,ATL,838,214.0,1.0,0
2024,6,19,3,UA,BOS,DEN,2040,1754.0,23.0,0
2024,4,10,3,DL,MSP,RSW,1525,1416.0,-6.0,0
2024,3,1,5,WN,SAT,DAL,2040,247.0,-7.0,0
2024,10,29,2,B6,LAX,JFK,2139,2475.0,-4.0,0
2024,10,26,6,F9,DEN,LAX,600,862.0,-1.0,0
2024,10,14,1,NK,FLL,MYR,805,529.0,-3.0,0
2024,8,12,1,WN,BWI,PBI,1910,883.0,-1.0,0
2024,7,18,4,YX,CMH,DCA,1236,323.0,-8.0,0
2024,3,29,5,WN,LAS,SAT,525,1069.0,-3.0,0
2024,5,9,4,AA,DFW,AUS,1130,190.0,73.0,1
2024,5,9,4,OO,MSP,HIB,1729,174.0,-7.0,0
2024,7,9,2,MQ,DFW,PIA,1920,672.0,-4.0,0
2024,12,28,6,WN,MDW,DTW,935,228.0,-4.0,0
2024,6,11,2,OH,PHL,PVD,1040,237.0,-3.0,0
2024,9,14,6,WN,PHX,DEN,1730,602.0,10.0,0
2024,6,13,4,UA,DEN,SFO,1728,967.0,123.0,1
2024,6,5,3,UA,RNO,DEN,905,804.0,32.0,1
2024,8,8,4,DL,MSP,SAN,855,1532.0,30.0,1
2024,3,6,3,WN,DAL,MCO,810,973.0,-4.0,0
2024,6,12,3,YX,LGA,BNA,730,764.0,-5.0,0
2024,7,18,4,NK,BOS,MCO,1839,1121.0,203.0,1
2024,10,22,2,UA,RDU,ORD,1150,646.0,0.0,0
2024,9,1,7,AA,LGA,MIA,1700,1096.0,72.0,1
2024,4,3,3,AA,MIA,SMF,1930,2552.0,-3.0,0
2024,6,4,2,AS,SEA,PSP,706,987.0,-8.0,0
2024,4,23,2,9E,LGA,DSM,1055,1031.0,-9.0,0
2024,2,11,7,UA,DEN,FLL,1355,1703.0,-5.0,0
2024,4,25,4,AA,LAX,MIA,2359,2342.0,4.0,0
2024,1,24,3,DL,ECP,ATL,600,240.0,-5.0,0
2024,4,13,6,WN,SAT,DEN,610,794.0,5.0,0
2024,5,4,6,UA,BOS,DEN,730,1754.0,-3.0,0
2024,2,12,1,G4,BNA,FSD,930,741.0,126.0,1
2024,10,19,6,UA,RSW,IAH,1715,861.0,33.0,1
2024,8,27,2,OO,MSP,RAP,1015,489.0,-2.0,0
2024,9,15,7,DL,ATL,RSW,1050,515.0,-5.0,0
2024,5,15,3,9E,ATL,OAJ,1100,399.0,-3.0,0
2024,9,21,6,YX,JFK,ORD,806,740.0,30.0,0
2024,5,7,2,AA,DFW,BOS,703,1562.0,1.0,0
2024,2,15,4,OH,CLT,LEX,1817,281.0,6.0,0
2024,3,19,2,WN,TPA,IND,1535,837.0,9.0,0
2024,11,7,4,UA,DEN,LAX,1740,862.0,45.0,1
2024,8,19,1,WN,LAS,LGB,1430,231.0,29.0,1
2024,9,12,4,OO,BFL,DEN,525,845.0,-5.0,0
2024,7,9,2,OH,CLT,GSP,1126,75.0,25.0,1
2024,10,4,5,DL,ATL,OMA,1624,821.0,-8.0,0
2024,10,1,2,DL,LAX,SAT,830,1211.0,-8.0,0
2024,11,17,7,DL,LGA,ORD,1635,733.0,94.0,1
2024,4,13,6,DL,MIA,SLC,1825,2088.0,55.0,1
2024,12,14,6,WN,OAK,LAS,900,407.0,15.0,0
2024,6,15,6,OO,ORD,DAY,1055,240.0,-6.0,0
2024,5,26,7,WN,OAK,PSP,825,418.0,-6.0,0
2024,4,22,1,DL,LAS,JFK,935,2248.0,-3.0,0
2024,7,1,1,UA,SAN,IAH,745,1303.0,-3.0,0
2024,10,10,4,WN,DEN,BNA,2140,1014.0,10.0,0
2024,6,28,5,MQ,ORD,GSP,1428,577.0,-1.0,0
2024,4,23,2,9E,ATL,SHV,2200,551.0,-9.0,0
2024,7,31,3,OH,PHL,PVD,1921,237.0,-8.0,0
2024,6,3,1,UA,EWR,ORD,2140,719.0,-8.0,0
2024,1,26,5,OO,HIB,MSP,1051,174.0,-9.0,0
2024,6,6,4,WN,PDX,SMF,645,479.0,-6.0,0
2024,7,21,7,OO,SLC,BZN,1758,347.0,39.0,1
2024,10,30,3,WN,ECP,BNA,1040,401.0,-4.0,0
2024,2,27,2,WN,PDX,MDW,755,1751.0,-5.0,0
2024,2,25,7,AA,TPA,PHL,700,920.0,-5.0,0
2024,11,20,3,MQ,CID,ORD,1530,196.0,49.0,1
2024,11,26,2,AA,CLT,MCO,2015,468.0,76.0,1
2024,6,4,2,WN,PHX,ATL,530,1587.0,-1.0,0
2024,1,23,2,UA,FLL,CLE,1205,1062.0,-11.0,0
2024,10,15,2,UA,MSY,IAH,951,305.0,-8.0,0
2024,6,30,7,B6,ALB,MCO,1658,1073.0,11.0,1
2024,9,14,6,AA,DFW,ORD,2059,802.0,41.0,0
2024,2,23,5,YX,ORD,IND,1315,177.0,-6.0,0
2024,7,21,7,WN,DEN,RIC,1205,1482.0,21.0,1
2024,1,16,2,YX,DCA,BOS,850,399.0,0.0,1
2024,4,4,4,OO,ORD,LIT,845,552.0,13.0,0
2024,1,28,7,AA,LAX,DFW,1459,1235.0,99.0,1
2024,8,8,4,NK,PHL,MYR,1946,473.0,106.0,1
2024,8,9,5,UA,EWR,LAS,607,2227.0,6.0,0
2024,6,7,5,NK,MIA,DFW,1348,1121.0,-8.0,0
2024,1,10,3,UA,SAN,ORD,1420,1723.0,25.0,0
2024,3,23,6,NK,EWR,MCO,1850,937.0,-1.0,0
2024,9,8,7,AS,LAS,SEA,1400,867.0,3.0,0
2024,11,17,7,YX,LGA,TYS,1839,647.0,-15.0,0
2024,6,3,1,DL,DTW,PHL,1545,453.0,-1.0,0
2024,9,27,5,WN,SJC,SLC,1410,584.0,11.0,0
2024,12,4,3,UA,SFO,BUR,1621,326.0,-6.0,0
2024,1,4,4,YX,IAD,PVD,1745,371.0,8.0,0
2024,9,21,6,AA,CLT,RIC,1600,257.0,5.0,0
2024,8,21,3,OO,RDM,SEA,510,228.0,-4.0,0
2024,3,26,2,WN,TPA,MKE,610,1075.0,1.0,0
2024,4,27,6,AA,CLT,ORD,1310,599.0,-4.0,0
2024,5,16,4,OO,ATW,ORD,640,160.0,-10.0,0
2024,1,1,1,UA,PHL,ORD,1833,678.0,-3.0,0
2024,9,19,4,F9,ATL,TPA,2028,406.0,178.0,1
2024,1,23,2,AA,TUL,DFW,1646,237.0,37.0,1
2024,12,19,4,WN,BUR,SMF,1730,358.0,-2.0,0
2024,9,20,5,OO,SLC,TUS,935,601.0,-2.0,0
2024,9,18,3,AS,SEA,SNA,1350,978.0,-8.0,0
2024,1,3,3,NK,ORD,RSW,950,1120.0,34.0,1
2024,5,11,6,MQ,BOS,ORD,1530,867.0,-3.0,0
2024,9,6,5,DL,SLC,CLT,1143,1727.0,-7.0,0
2024,1,2,2,AA,MCI,ORD,600,403.0,-2.0,0
2024,11,4,1,DL,SAN,MSP,1159,1532.0,-6.0,0
2024,3,23,6,AA,CLT,ATL,2042,226.0,186.0,1
2024,3,23,6,AA,LAX,BNA,1006,1797.0,-5.0,0
2024,12,12,4,UA,IAH,PHX,1000,1009.0,-1.0,0
2024,9,20,5,WN,OAK,LAS,1735,407.0,84.0,1
2024,12,29,7,AA,BFL,DFW,526,1271.0,286.0,1
2024,3,28,4,DL,ECP,ATL,600,240.0,-5.0,0
2024,10,22,2,AA,CLT,JAX,1129,328.0,-4.0,0
2024,1,28,7,WN,SAN,LAS,2130,258.0,-9.0,0
2024,9,23,1,WN,MCO,MSY,1310,551.0,0.0,0
2024,3,4,1,WN,LAS,BUR,1855,223.0,-6.0,0
2024,11,27,3,AA,DFW,JAC,1015,1047.0,-3.0,0
2024,2,19,1,NK,CLT,ORD,945,599.0,-6.0,0
2024,11,21,4,UA,EWR,MCO,700,937.0,-9.0,0
2024,3,11,1,WN,HOU,PIT,1700,1131.0,-2.0,0
2024,8,9,5,WN,SMF,PHX,1235,647.0,3.0,0
2024,1,3,3,UA,BNA,SFO,1842,1969.0,12.0,0
2024,10,1,2,OH,CLT,CRW,906,221.0,8.0,1
2024,6,4,2,HA,KOA,HNL,1705,163.0,-8.0,0
2024,7,27,6,F9,MDW,SFO,1608,1855.0,-3.0,0
2024,7,14,7,NK,DFW,LAS,1210,1055.0,7.0,0
2024,4,19,5,OO,MGM,ATL,1759,147.0,-10.0,0
2024,4,23,2,WN,IND,DAL,1820,755.0,-1.0,0
2024,9,13,5,WN,SAN,DEN,1040,853.0,5.0,0
2024,9,10,2,WN,STL,BOS,1335,1047.0,0.0,0
2024,6,29,6,WN,DCA,MDW,1815,601.0,18.0,0
2024,5,17,5,AA,PHX,DFW,1810,868.0,13.0,0
2024,5,28,2,UA,EWR,LAX,2000,2454.0,2.0,0
2024,10,1,2,DL,DTW,SLC,1740,1481.0,103.0,1
2024,1,29,1,UA,DEN,JAC,745,406.0,-4.0,0
2024,12,7,6,AA,DFW,MFE,737,469.0,-3.0,0
2024,8,12,1,YX,BOS,CLT,745,728.0,-8.0,0
2024,2,16,5,AA,RSW,ORD,1142,1120.0,-8.0,0
2024,5,19,7,WN,MDW,CLT,2115,584.0,38.0,1
2024,12,2,1,WN,PHX,DAL,705,879.0,-1.0,0
2024,10,24,4,DL,JFK,PBI,1545,1028.0,-5.0,0
2024,10,17,4,OO,DTW,IAD,2135,383.0,-3.0,0
2024,9,28,6,WN,LAS,OAK,1650,407.0,20.0,0
2024,4,25,4,OO,SLC,BUR,805,574.0,-5.0,0
2024,8,1,4,AA,DFW,TYS,1426,772.0,121.0,1
2024,12,8,7,G4,BNA,FAR,630,910.0,-1.0,0
2024,8,25,7,AA,PHL,PHX,1853,2075.0,9.0,0
2024,4,5,5,WN,SAT,HOU,620,192.0,-2.0,0
2024,8,19,1,NK,MCO,LBE,947,823.0,-8.0,0
2024,10,1,2,AA,CLT,MYR,2045,157.0,66.0,1
2024,6,19,3,YX,CMH,LGA,1159,479.0,-6.0,0
2024,10,24,4,DL,MSP,DEN,2155,680.0,96.0,1
2024,7,13,6,AA,DFW,JFK,829,1391.0,-4.0,0
2024,11,11,1,AS,LAS,SEA,800,867.0,0.0,0
2024,5,23,4,WN,DAL,TPA,1600,917.0,6.0,0
2024,9,29,7,AA,LAX,HNL,1821,2556.0,-8.0,0
2024,6,13,4,UA,MIA,SFO,900,2585.0,34.0,1
2024,6,9,7,YX,IAD,SDF,900,451.0,-3.0,0
2024,3,7,4,DL,SLC,IAH,820,1195.0,-8.0,0
2024,3,14,4,DL,MSP,LAS,2159,1299.0,22.0,0
2024,10,13,7,F9,PHL,MSY,1345,1089.0,-11.0,0
2024,3,15,5,OO,DEN,GUC,1900,152.0,-5.0,0
2024,5,2,4,UA,IAH,DCA,1640,1208.0,269.0,1
2024,10,19,6,OO,MSP,OMA,1300,282.0,-2.0,0
2024,4,12,5,YX,SDF,EWR,733,642.0,-8.0,0
2024,1,20,6,AA,TPA,MIA,2036,204.0,-10.0,0
2024,2,25,7,WN,DCA,MDW,1820,601.0,31.0,1
2024,9,9,1,DL,SLC,SFO,2259,599.0,47.0,1
2024,5,22,3,WN,OKC,DCA,1220,1158.0,9.0,0
2024,3,15,5,WN,CHS,MDW,2020,745.0,-3.0,0
2024,11,26,2,OO,DEN,EAR,2040,305.0,-2.0,0
2024,1,25,4,F9,ATL,MCO,1120,404.0,122.0,1
2024,3,20,3,NK,MCO,CMH,600,802.0,-5.0,0
